,-1 year,,,+1 year,,,+3 years,,,+5 years,,
Latitude,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper
21.95,-2.909581686,-4.184480847,-1.634682526,-6.668957659,-8.825369234,-4.512546084,-7.821041843,-10.83633882,-4.805744866,-5.951221273,-9.73448496,-2.167957586
21.9,-4.625075107,-6.51804137,-2.732108844,-5.416266192,-7.553765252,-3.278767131,-8.819475672,-12.57846038,-5.060490967,-9.804198159,-14.23797161,-5.370424707
21.85,-3.444211749,-5.202870505,-1.685552993,-7.520159234,-10.17707397,-4.863244496,-7.144982939,-10.25382184,-4.036144036,-6.399265037,-10.32463309,-2.473896988
21.8,-1.889559505,-3.049934762,-0.729184248,-5.065649392,-7.446404526,-2.684894258,-3.134028517,-5.659539099,-0.608517935,-3.266523371,-6.556109349,0.023062607
21.75,-2.557615559,-4.039239041,-1.075992077,-6.600638958,-8.585455485,-4.615822432,-5.029375633,-8.334225538,-1.724525727,-5.086501234,-8.808964662,-1.364037806
21.7,-2.569431741,-3.772786016,-1.366077467,-6.11606165,-8.435518646,-3.796604654,-5.768381413,-9.448604103,-2.088158724,-4.495000507,-8.679705944,-0.310295069
21.65,-3.559923611,-5.472394088,-1.647453134,-8.135344817,-10.82440259,-5.446287048,-6.173928329,-9.77287789,-2.574978768,-8.702392934,-13.17697714,-4.227808728
21.6,-1.792193789,-2.660013073,-0.924374505,-4.415783978,-6.505532588,-2.326035369,-5.400762856,-8.336636847,-2.464888866,-2.911579321,-6.483767539,0.660608896
21.55,-1.457062222,-2.538976754,-0.375147691,-3.830631208,-5.648360143,-2.012902273,-4.971509205,-8.190968317,-1.752050093,-4.116336006,-7.588138695,-0.644533318
21.5,-2.969325427,-4.230477334,-1.708173519,-5.99388691,-7.728020959,-4.259752861,-5.683808483,-8.226900816,-3.140716149,-4.807664042,-8.431178073,-1.18415001
21.45,-2.690176001,-4.072942318,-1.307409683,-6.194750016,-8.308596064,-4.080903967,-5.018256337,-7.992095937,-2.044416736,-4.678385049,-7.842806491,-1.513963607
21.4,-1.508953821,-2.567362275,-0.450545366,-2.469269051,-4.009848822,-0.92868928,-3.855881994,-6.524497066,-1.187266921,-2.417357871,-5.281363863,0.446648121
21.35,-3.031083069,-4.531590778,-1.53057536,-5.670000024,-7.72310388,-3.616896168,-7.093274425,-10.44937126,-3.737177585,-4.03440295,-7.606421534,-0.462384365
21.3,-2.582397102,-3.925445099,-1.239349105,-7.123471775,-9.303276389,-4.943667161,-5.559150584,-8.22822314,-2.890078029,-3.89875021,-6.960223448,-0.837276972
21.25,-1.252446001,-2.358220649,-0.146671354,-3.953060606,-5.907465034,-1.998656178,-1.127069926,-3.677396841,1.423256989,-1.840620706,-4.661037067,0.979795655
21.2,-2.682032418,-4.161739104,-1.202325732,-6.313607033,-8.952084106,-3.67512996,-4.691564068,-7.573226191,-1.809901945,-3.144273284,-6.201806028,-0.086740541
21.15,-2.629704617,-3.939119313,-1.32028992,-4.89957094,-6.811899743,-2.987242137,-6.771276601,-10.36654962,-3.176003583,-3.501953024,-7.23386113,0.229955081
21.1,-1.239450057,-2.623863087,0.144962972,-4.319192555,-6.085187038,-2.553198072,-5.543648486,-8.499494429,-2.587802543,-3.931784342,-7.094868664,-0.76870002
21.05,-0.283235207,-1.420381916,0.853911501,-3.408807949,-5.052719641,-1.764896257,-3.451946736,-6.028115969,-0.875777502,-3.012757903,-5.948398653,-0.077117153
21,-1.401790732,-2.662872614,-0.140708851,-3.920699955,-5.840854094,-2.000545816,-5.483127081,-8.41255765,-2.553696511,-4.524029687,-7.801066928,-1.246992445
20.95,-0.903051289,-2.039791107,0.233688529,-4.542440678,-6.240945654,-2.843935702,-5.490186713,-8.079132147,-2.901241279,-5.630499885,-8.547699886,-2.713299883
20.9,-1.355229662,-2.555786727,-0.154672597,-3.607587267,-5.24589233,-1.969282204,-7.590842567,-10.58423055,-4.597454586,-4.852026285,-8.515523333,-1.188529236
20.85,-0.938093347,-2.832106106,0.955919411,-3.125663112,-4.945020293,-1.306305931,-4.259371766,-7.800154576,-0.718588956,-4.834203278,-9.005487112,-0.662919445
20.8,-0.794812322,-2.140284491,0.550659847,-2.203163258,-4.077625477,-0.32870104,-1.200117866,-3.903475478,1.503239746,-0.972440024,-4.406605443,2.461725396
20.75,0.005588708,-1.363018103,1.374195519,-1.71007114,-3.475508889,0.055366609,-1.769401606,-4.455037612,0.916234399,-2.734862382,-6.253977279,0.784252515
20.7,-0.845552439,-2.073625725,0.382520846,-2.925104181,-4.726684209,-1.123524154,-3.470087891,-6.469403841,-0.470771942,-4.473181743,-8.23491896,-0.711444526
20.65,0.17883608,-0.893790602,1.251462762,-4.148066683,-6.108747913,-2.187385454,-4.7687986,-7.813132785,-1.724464415,-7.979575363,-12.25648171,-3.702669013
20.6,0.380712602,-1.035912829,1.797338034,-5.673241378,-7.914102341,-3.432380416,-6.308189129,-10.4286109,-2.18776736,-7.568648373,-11.78676121,-3.350535537
20.55,-0.118231287,-1.194916809,0.958454234,-5.709768216,-8.044366767,-3.375169665,-6.193156281,-10.08454482,-2.301767747,-6.572507289,-11.39430507,-1.750709513
20.5,-1.431118186,-3.337070315,0.474833943,-3.54795848,-5.434441356,-1.661475604,-5.937333412,-9.926805621,-1.947861204,-4.691032933,-8.999893064,-0.382172802
20.45,-0.703269383,-1.817777984,0.411239218,-2.974075447,-5.16721899,-0.780931903,-6.362794872,-11.06036404,-1.6652257,-4.479585839,-9.073187786,0.114016108
20.4,0.323783368,-1.005184695,1.65275143,-2.671067978,-4.119293448,-1.222842508,-4.315515591,-7.190924357,-1.440106824,-8.006085257,-12.36176035,-3.650410161
20.35,-0.817439139,-1.846478419,0.211600142,-2.786505176,-4.668499649,-0.904510702,-4.608034637,-8.613324513,-0.602744761,-5.371929963,-9.637032583,-1.106827344
20.3,-1.828933032,-3.319547885,-0.338318179,-4.427262734,-6.300206309,-2.554319158,-8.074662569,-12.57457923,-3.574745903,-6.143077655,-10.96596846,-1.320186849
20.25,-1.364571784,-2.618739578,-0.11040399,-4.103986679,-5.825149795,-2.382823562,-4.17543011,-6.614530882,-1.736329338,-3.777475777,-6.528140611,-1.026810944
20.2,-2.300703254,-3.248753851,-1.352652658,-6.500690898,-8.789851672,-4.211530123,-7.691379385,-11.19126878,-4.191489991,-4.292554231,-7.197551134,-1.387557328
20.15,-1.575115576,-2.556492468,-0.593738683,-3.690177312,-5.25470875,-2.125645874,-6.474458898,-9.783296292,-3.165621505,-5.446464587,-9.258092841,-1.634836333
20.1,-2.14578375,-3.310296416,-0.981271084,-3.829230778,-5.656687206,-2.00177435,-4.619377573,-7.326776473,-1.911978673,-1.556786246,-4.439439443,1.325866951
20.05,-2.705734679,-3.722912691,-1.688556667,-5.733220319,-7.505505338,-3.9609353,-7.570976724,-10.65466647,-4.487286982,-5.403456443,-8.739910139,-2.067002748
20,-1.493916339,-2.481631254,-0.506201425,-3.329726439,-4.582637198,-2.076815681,-4.183584942,-6.724167662,-1.643002223,-4.337048472,-7.301740991,-1.372355954
19.95,-1.688081073,-2.723828373,-0.652333773,-5.709194001,-7.673554928,-3.744833074,-6.547259516,-9.455765244,-3.638753788,-8.715704071,-11.99000074,-5.441407399
19.9,-0.977967921,-1.940641815,-0.015294026,-2.529404749,-3.773551779,-1.28525772,-2.370838137,-4.811748133,0.07007186,-5.234188362,-8.195274736,-2.273101988
19.85,-1.927313594,-3.020363531,-0.834263657,-6.291228064,-8.2741577,-4.308298428,-10.3800563,-13.38631252,-7.373800081,-8.175758417,-11.41831114,-4.933205696
19.8,-1.787237511,-2.661507924,-0.912967097,-4.352574863,-6.06216679,-2.642982935,-6.492170002,-8.857282185,-4.12705782,-5.801550474,-8.371168732,-3.231932215
19.75,-2.227668503,-3.138536458,-1.316800548,-3.563418819,-4.88514057,-2.241697069,-4.701634366,-6.898047958,-2.505220774,-3.358177117,-5.964795545,-0.75155869
19.7,-2.502631382,-3.648462883,-1.35679988,-4.569513533,-6.10930593,-3.029721137,-6.276495375,-8.763292519,-3.789698231,-5.027685152,-7.871210167,-2.184160136
19.65,-1.959712727,-3.011336822,-0.908088631,-4.713105419,-6.492008236,-2.934202603,-6.372335573,-9.654879678,-3.089791468,-4.75265214,-7.998987765,-1.506316516
19.6,-1.836316597,-2.845724276,-0.826908919,-3.771281322,-5.32113816,-2.221424484,-4.43917091,-7.353429789,-1.524912031,-4.360224004,-7.742764331,-0.977683677
19.55,-1.765000851,-2.932346572,-0.597655131,-3.08272222,-4.521504897,-1.643939543,-4.202511585,-7.527521433,-0.877501738,-1.125434512,-4.253122812,2.002253789
19.5,-1.477634992,-2.566765269,-0.388504715,-2.434704378,-3.598365503,-1.271043253,-4.355212842,-6.982855013,-1.727570671,-5.831897622,-9.321130906,-2.342664339
19.45,-0.797820498,-1.849778738,0.254137743,-3.017632942,-4.636836905,-1.398428979,-4.235292852,-6.733248132,-1.737337571,-4.736895318,-7.777219644,-1.696570991
19.4,-1.858508562,-3.600264957,-0.116752167,-5.935290835,-7.698184528,-4.172397143,-7.652980296,-10.65917348,-4.646787109,-8.011582608,-11.20598722,-4.817177995
19.35,-1.927300491,-3.211693598,-0.642907383,-5.488920498,-7.354917616,-3.62292338,-7.767815621,-11.28907317,-4.246558075,-6.078364606,-10.30345925,-1.853269963
19.3,-2.720400805,-4.171305803,-1.269495806,-6.185345784,-8.597606242,-3.773085326,-6.296666511,-9.567475047,-3.025857976,-6.603922418,-11.1352028,-2.072642034
19.25,-0.645939523,-2.049380724,0.757501678,-3.840635662,-5.44988442,-2.231386905,-8.545358313,-11.91227873,-5.178437898,-9.761785012,-13.75280586,-5.770764165
19.2,-0.69474618,-1.852849198,0.463356838,-4.066047763,-5.675925906,-2.456169619,-8.874243101,-11.78114348,-5.967342724,-8.525131933,-12.15476608,-4.895497781
19.15,-1.384656998,-2.374376112,-0.394937884,-4.721066294,-6.483918549,-2.95821404,-6.827703737,-10.13404798,-3.521359492,-4.343302215,-7.253494227,-1.433110203
19.1,-0.908684722,-2.349142436,0.531772992,-5.482774381,-7.597692711,-3.36785605,-6.697082455,-9.916945525,-3.477219385,-6.756068886,-10.11054954,-3.401588236
19.05,-1.882611668,-3.130643444,-0.634579892,-4.030788648,-5.559543763,-2.502033533,-5.991829884,-8.626606128,-3.357053639,-5.081360396,-7.973280599,-2.189440193
19,-1.325231887,-2.481806768,-0.168657006,-4.430229514,-6.184981108,-2.675477921,-6.688243289,-9.847482694,-3.529003884,-7.842034088,-12.1485129,-3.535555275
18.95,-0.908615299,-1.757735809,-0.05949479,-5.184169545,-7.149774359,-3.21856473,-7.544311317,-10.86647958,-4.222143053,-7.564349248,-11.84849304,-3.280205454
18.9,-1.505105647,-2.374480712,-0.635730581,-3.08587155,-4.525962434,-1.645780666,-3.183489176,-5.700543313,-0.666435039,-2.884064291,-5.846698066,0.078569485
18.85,-2.138396191,-3.466266339,-0.810526044,-5.086493494,-7.529996698,-2.64299029,-9.667842,-13.2225316,-6.113152405,-9.60992631,-13.71184403,-5.508008591
18.8,-3.084000381,-4.745594365,-1.422406396,-2.806226375,-4.596895107,-1.015557643,-4.909668645,-7.506647973,-2.312689318,-3.744310486,-6.742476748,-0.746144224
18.75,-1.191838097,-2.217539816,-0.166136379,-3.273896831,-4.859219962,-1.688573699,-4.999378203,-7.508957353,-2.489799053,-2.004187467,-5.146987258,1.138612325
18.7,-0.845813358,-1.942876648,0.251249932,-5.432267392,-7.501849119,-3.362685664,-5.657401844,-8.430697044,-2.884106645,-6.143832872,-9.168421162,-3.119244581
18.65,-0.727427806,-2.127562165,0.672706553,-4.207380946,-5.843180823,-2.571581069,-6.997506244,-10.5881301,-3.406882383,-5.070739928,-8.780717721,-1.360762136
18.6,-1.72146929,-3.178863698,-0.264074881,-3.759469277,-5.417158791,-2.101779762,-5.912600974,-8.972881927,-2.852320022,-5.334520745,-8.406086935,-2.262954555
18.55,-0.373871935,-1.445055303,0.697311433,-4.493111103,-5.823957278,-3.162264927,-6.763670275,-9.661663348,-3.865677202,-6.1387633,-8.986016462,-3.291510137
18.5,-2.218692713,-3.279958859,-1.157426567,-4.607603333,-5.95951806,-3.255688605,-6.733066059,-9.543085627,-3.923046491,-6.542900186,-9.789610746,-3.296189626
18.45,-2.384467479,-3.218732303,-1.550202656,-6.345511832,-8.13578844,-4.555235225,-9.233235492,-11.75857128,-6.707899701,-8.680486088,-12.0834864,-5.27748578
18.4,-1.819934795,-2.988856469,-0.651013121,-3.604744886,-5.013408983,-2.196080788,-4.823057225,-6.919883723,-2.726230727,-5.736462126,-8.396629879,-3.076294373
18.35,-1.139957072,-2.088521435,-0.19139271,-1.927553771,-3.412116368,-0.442991175,-1.805416276,-3.813726237,0.202893686,-2.175441494,-4.425986276,0.075103288
18.3,-1.381517416,-2.393007204,-0.370027628,-3.649029849,-5.6521638,-1.645895898,-6.72784819,-10.12546392,-3.330232457,-5.50806524,-8.225096058,-2.791034422
18.25,-1.796227163,-2.937191836,-0.65526249,-2.872046628,-4.438143816,-1.30594944,-5.282254697,-7.956201017,-2.608308377,-7.742295443,-11.27051353,-4.214077355
18.2,-2.635613729,-3.721977001,-1.549250457,-5.024837068,-6.660573664,-3.389100472,-9.634824198,-12.22277939,-7.046869005,-8.443629085,-11.30902613,-5.578232041
18.15,-2.662600774,-3.937541582,-1.387659966,-3.751452794,-5.026601079,-2.476304508,-6.595464118,-8.862640335,-4.328287901,-7.219155761,-10.41022753,-4.028083994
18.1,-2.556603046,-3.524032782,-1.58917331,-4.969047618,-6.667662709,-3.270432528,-4.99865352,-7.286386773,-2.710920267,-4.593549231,-7.417324581,-1.769773881
18.05,-1.902051094,-2.986096497,-0.81800569,-3.730767365,-5.127259338,-2.334275391,-5.161573548,-7.189170804,-3.133976292,-5.190221653,-8.042966726,-2.33747658
18,-1.025718687,-1.91191965,-0.139517723,-4.340837875,-5.869369874,-2.812305875,-6.751270641,-9.633337513,-3.869203768,-6.624015652,-10.24592725,-3.002104049
17.95,-1.456730337,-2.517897165,-0.395563509,-4.060670269,-5.728431385,-2.392909154,-4.925971118,-7.587057241,-2.264884995,-4.106989199,-7.143590294,-1.070388105
17.9,-1.115772733,-1.949273147,-0.282272318,-4.633856373,-6.356074138,-2.911638608,-4.787647783,-7.402393966,-2.172901599,-3.928238548,-6.679297536,-1.17717956
17.85,-2.133092189,-3.351239457,-0.914944921,-5.975239406,-8.164592188,-3.785886624,-8.572242606,-12.1808424,-4.963642814,-7.958740268,-11.76518661,-4.152293926
17.8,-1.652066444,-3.024190188,-0.279942699,-4.650123453,-6.459812228,-2.840434679,-6.508738687,-9.893517508,-3.123959867,-7.78220492,-11.94533514,-3.619074704
17.75,-1.301793717,-2.469575464,-0.13401197,-3.361094268,-4.91126867,-1.810919867,-5.133551746,-7.904662929,-2.362440564,-5.489980808,-8.823954063,-2.156007553
17.7,-2.605106238,-4.169175776,-1.0410367,-4.499462045,-6.718702251,-2.280221839,-6.453236698,-10.04928604,-2.857187354,-5.417800208,-9.238502743,-1.597097674
17.65,-2.636457531,-4.017211926,-1.255703135,-4.836591666,-6.383901528,-3.289281805,-9.200608095,-12.74575529,-5.655460903,-7.917034605,-11.63821824,-4.195850971
17.6,-2.536414446,-4.240649818,-0.832179074,-7.577319592,-10.09057563,-5.06406355,-9.158066533,-13.91907074,-4.397062326,-9.463940154,-14.57462198,-4.353258326
17.55,-1.150762467,-2.503318675,0.201793741,-4.319928618,-6.605569872,-2.034287364,-4.165221049,-7.506467525,-0.823974574,-4.685427775,-9.251212891,-0.11964266
17.5,-1.867918288,-3.923245311,0.187408734,-4.756798536,-6.920210382,-2.593386689,-6.664058443,-10.65333438,-2.674782508,-9.290882145,-13.18598153,-5.395782758
17.45,-1.099392397,-2.534833868,0.336049074,-5.471971816,-7.461150326,-3.482793305,-6.274250885,-10.05829139,-2.490210381,-6.754441271,-10.94894413,-2.559938414
17.4,-1.743248166,-3.322609019,-0.163887313,-5.1351325,-7.261680256,-3.008584743,-6.768551575,-10.8987086,-2.638394555,-11.41244992,-16.25356943,-6.571330413
17.35,-1.082570012,-2.436770628,0.271630604,-5.674216044,-8.142218376,-3.206213711,-7.850442163,-12.31383112,-3.387053208,-8.580472223,-13.11274959,-4.048194854
17.3,-2.14400508,-4.350052261,0.062042102,-7.131980492,-9.909370609,-4.354590375,-11.25655346,-16.215058,-6.298048916,-9.428098052,-14.8741106,-3.982085508
17.25,-3.007990614,-4.772040597,-1.243940632,-4.749009294,-7.029670279,-2.46834831,-4.527048502,-8.328261698,-0.725835306,-4.174736358,-8.884350269,0.534877554
17.2,-3.271437326,-4.894311672,-1.64856298,-6.028580233,-8.379318599,-3.677841867,-6.667480957,-10.55890882,-2.776053093,-6.45394022,-11.18447348,-1.723406957
17.15,-0.252643056,-1.859869128,1.354583015,-5.728593286,-7.915592451,-3.541594122,-12.17140058,-17.05532873,-7.28747243,-12.68265992,-17.89514303,-7.470176807
17.1,-0.720812155,-2.027020495,0.585396185,-4.387883429,-6.709722948,-2.066043911,-7.272374024,-11.55215056,-2.992597484,-7.118516338,-11.73672936,-2.500303311
17.05,-1.83564998,-3.509733655,-0.161566304,-4.151158499,-6.217736812,-2.084580186,-11.85010554,-16.67552656,-7.024684512,-11.64638007,-17.52533236,-5.767427774
17,-3.011433746,-4.943463331,-1.079404162,-5.315451758,-7.423899637,-3.207003879,-8.897731665,-13.02757101,-4.767892324,-6.680853366,-11.79522338,-1.566483349
16.95,-1.932914172,-3.688944078,-0.176884266,-10.55953171,-13.18352529,-7.935538127,-13.01186924,-17.38584169,-8.63789679,-11.33732902,-16.16798279,-6.506675253
16.9,0.35684829,-0.769208508,1.482905087,-2.238488788,-3.946187329,-0.530790246,-3.3693085,-6.640979857,-0.097637144,-6.995063759,-11.21489344,-2.775234078
16.85,-1.861034341,-3.437826807,-0.284241875,-2.772465817,-4.999920555,-0.54501108,-5.982247824,-9.261676347,-2.702819301,-7.921899787,-11.80669311,-4.037106465
16.8,-0.371207729,-1.755729601,1.013314144,-3.906254034,-6.278552263,-1.533955806,-6.883254175,-10.84094776,-2.925560586,-9.907429482,-13.95093053,-5.863928434
16.75,-0.561242994,-1.714716931,0.592230943,-4.627546617,-6.736365307,-2.518727927,-6.109137232,-10.21762551,-2.000648959,-8.516438892,-12.93580474,-4.097073046
16.7,0.319759975,-1.037263532,1.676783481,-5.450269367,-8.292886762,-2.607651972,-8.04076512,-13.55646874,-2.525061498,-13.23232685,-18.93972376,-7.524929938
16.65,-0.209799737,-1.417998016,0.998398541,-2.833745941,-4.309237911,-1.35825397,-2.548152801,-6.024752084,0.928446483,-5.266422474,-9.483235808,-1.049609139
16.6,-1.039162633,-2.863133571,0.784808306,-6.358516136,-8.464772157,-4.252260116,-7.272200586,-11.62218539,-2.922215786,-9.031736363,-13.71403582,-4.349436906
16.55,-0.452620154,-1.959584734,1.054344426,-3.290000009,-5.020731321,-1.559268697,-8.797973688,-13.22110421,-4.374843165,-13.47863065,-19.19983481,-7.757426483
16.5,-1.195683872,-3.019898639,0.628530894,-3.967711208,-5.723045829,-2.212376586,-7.114601711,-11.76915611,-2.460047314,-10.23230763,-15.34974434,-5.11487091
16.45,0.730201761,-1.031707921,2.492111442,-5.650494685,-7.85631643,-3.444672941,-11.01219373,-15.38045151,-6.643935949,-12.70372959,-17.59200748,-7.815451689
16.4,-1.26451703,-3.028071145,0.499037085,-2.044098905,-4.016028695,-0.072169116,-2.651877325,-6.172704469,0.868949819,-1.759381103,-5.693260337,2.174498132
16.35,-2.775301908,-4.511353353,-1.039250462,-6.781634275,-9.107902098,-4.455366451,-6.028987967,-9.839039994,-2.218935939,-10.59410233,-16.03886606,-5.149338592
16.3,-5.339232269,-7.509868454,-3.168596085,-5.985780118,-7.893108038,-4.078452198,-11.91686856,-16.67670155,-7.157035575,-15.96562022,-22.23744479,-9.693795643
16.25,-2.649353979,-5.005099487,-0.29360847,-6.034692327,-8.347584293,-3.721800361,-10.94789062,-16.40825466,-5.48752657,-12.36678501,-18.61055181,-6.123018203
16.2,-1.695335321,-3.584904862,0.194234221,-2.377136732,-4.791462921,0.037189458,-3.473598793,-7.613176756,0.66597917,-7.100416866,-12.69112862,-1.509705113
16.15,0.314735276,-1.837941046,2.467411599,-2.089705897,-4.47721186,0.297800066,-6.749971282,-14.08565632,0.585713759,-13.52039185,-21.60464893,-5.43613477
16.1,-2.28104231,-4.024197711,-0.537886909,-4.978511611,-7.552760676,-2.404262545,-6.069801477,-11.11269332,-1.026909638,-10.46262447,-17.26376555,-3.661483379
16.05,0.503730129,-1.718746029,2.726206287,-3.350580371,-5.549103264,-1.152057478,-5.584130372,-11.05330119,-0.114959555,-7.643947592,-13.82957939,-1.458315793
16,-1.921548141,-5.154250356,1.311154074,-4.383411189,-7.742946603,-1.023875774,-9.157933626,-15.56623637,-2.749630887,-11.99988651,-19.90868315,-4.091089861
15.95,0.538812407,-3.720366273,4.797991087,-4.68198835,-8.065813889,-1.298162812,-6.783369061,-14.80116046,1.234422334,-11.58403966,-20.20652458,-2.961554747
15.9,-3.058435573,-4.883807479,-1.233063667,-4.987731997,-7.811590861,-2.163873134,-7.243713291,-12.24630539,-2.241121189,-9.376995948,-15.3757553,-3.378236596
15.85,-0.941215202,-3.344951747,1.462521343,-7.711340208,-10.57496579,-4.847714626,-12.02381185,-18.45584687,-5.591776837,-17.9144822,-25.98992346,-9.839040946
15.8,-1.807966584,-4.838839356,1.222906188,-4.389025652,-7.295537841,-1.482513464,-6.042692868,-11.65662218,-0.428763555,-8.810271109,-14.48571189,-3.134830325
15.75,-2.401960505,-4.725675212,-0.078245797,-3.252944465,-5.300297202,-1.205591728,-6.403975672,-11.62112809,-1.186823256,-6.533670238,-13.68006383,0.612723352
15.7,-1.302483089,-3.768899343,1.163933165,-8.047977499,-11.49058407,-4.605370928,-6.720849822,-13.18653726,-0.255162386,-8.232693741,-17.06730154,0.601914054
15.65,-3.57439766,-6.64797267,-0.500822649,-6.93424083,-10.4054624,-3.463019261,-21.43521644,-30.23231559,-12.63811729,-15.91045424,-23.78415575,-8.036752736
15.6,-3.292297727,-7.73788503,1.153289577,-7.281290304,-11.24998741,-3.3125932,-13.74003672,-22.92901527,-4.551058165,-14.84485269,-26.75728145,-2.932423936
15.55,-2.729636091,-5.813292652,0.35402047,-5.576229557,-8.441194147,-2.711264967,-8.840067946,-16.35661421,-1.323521678,-9.151997907,-17.09873675,-1.205259067
